region,division,municipality,school_id,school_name,total_enrolled,total_assessed,emerging_not_proficient,emerging_low_proficient,developing_nearly_proficient,transitioning_proficient,at_grade_level_highly_proficient,total_emerging_not_proficient,total_emerging_low_proficient,total_developing_nearly_proficient,total_transitioning_proficient,total_at_grade_level_highly_proficient,g7_assessed,g7_emerging_not_proficient,g7_emerging_low_proficient,g7_developing_nearly_proficient,g7_transitioning_proficient,g7_at_grade_level_highly_proficient,g8_assessed,g8_emerging_not_proficient,g8_emerging_low_proficient,g8_developing_nearly_proficient,g8_transitioning_proficient,g8_at_grade_level_highly_proficient,g9_assessed,g9_emerging_not_proficient,g9_emerging_low_proficient,g9_developing_nearly_proficient,g9_transitioning_proficient,g9_at_grade_level_highly_proficient,g10_assessed,g10_emerging_not_proficient,g10_emerging_low_proficient,g10_developing_nearly_proficient,g10_transitioning_proficient,g10_at_grade_level_highly_proficient
CARAGA,Agusan del Sur,San Francisco,305764,Alegria National High School,220,216,0.9953703703703703,0.0046296296296296285,0,0,0,215,1,0,0,0,53,53,0,0,0,0,62,61,1,0,0,0,37,37,0,0,0,0,64,64,0,0,0,0
CARAGA,Agusan del Sur,San Francisco,317402,Bayugan II National High School,246,246,0.9959349593495936,0.004065040650406505,0,0,0,245,1,0,0,0,67,67,0,0,0,0,66,65,1,0,0,0,51,51,0,0,0,0,62,62,0,0,0,0
CARAGA,Agusan del Sur,San Francisco,317426,Buenasuerte National High School,118,114,0.9385964912280703,0.06140350877192982,0,0,0,107,7,0,0,0,22,18,4,0,0,0,30,27,3,0,0,0,37,37,0,0,0,0,25,25,0,0,0,0
CARAGA,Agusan del Sur,San Francisco,501288,Caimpugan Integrated School,140,140,0.9928571428571428,0.007142857142857141,0,0,0,139,1,0,0,0,36,35,1,0,0,0,33,33,0,0,0,0,26,26,0,0,0,0,45,45,0,0,0,0
CARAGA,Agusan del Sur,San Francisco,305616,Das-Agan National High School,151,151,0.9470198675496688,0.05298013245033112,0,0,0,143,8,0,0,0,45,43,2,0,0,0,36,34,2,0,0,0,33,31,2,0,0,0,37,35,2,0,0,0
CARAGA,Agusan del Sur,San Francisco,304711,Democrito O. Plaza MHS,438,438,0.682648401826484,0.2557077625570776,0.061643835616438346,0,0,299,112,27,0,0,132,74,53,5,0,0,123,92,23,8,0,0,76,55,18,3,0,0,107,78,18,11,0,0
CARAGA,Agusan del Sur,San Francisco,317403,Lapinigan NHS - New Visayas Ext.,85,85,0.18823529411764708,0.18823529411764708,0.27058823529411774,0.2235294117647059,0.1294117647058824,16,16,23,19,11,28,10,10,8,0,0,22,6,6,4,4,2,14,0,0,5,6,3,21,0,0,6,9,6
CARAGA,Agusan del Sur,San Francisco,304717,Lapinigan National High School,1027,1032,0.13662790697674418,0.26259689922480633,0.4486434108527132,0.15213178294573643,0,141,271,463,157,0,289,36,113,133,7,0,256,9,100,136,11,0,244,40,18,50,136,0,243,56,40,144,3,0
CARAGA,Agusan del Sur,San Luis,304737,Anislagan National High School,209,209,0.8133971291866028,0.18660287081339713,0,0,0,170,39,0,0,0,64,53,11,0,0,0,49,42,7,0,0,0,56,42,14,0,0,0,40,33,7,0,0,0
CARAGA,Agusan del Sur,San Luis,304738,Cecilia National High School,203,203,0.812807881773399,0.18719211822660095,0,0,0,165,38,0,0,0,57,43,14,0,0,0,62,52,10,0,0,0,37,31,6,0,0,0,47,39,8,0,0,0
CARAGA,Agusan del Sur,San Luis,501289,Coalicion Integrated School,118,118,0.7372881355932204,0.2288135593220339,0.033898305084745776,0,0,87,27,4,0,0,34,5,25,4,0,0,41,40,1,0,0,0,13,13,0,0,0,0,30,29,1,0,0,0
CARAGA,Agusan del Sur,San Luis,304739,Laminga NHS,304,304,0.9342105263157896,0.06578947368421052,0,0,0,284,20,0,0,0,102,83,19,0,0,0,69,68,1,0,0,0,63,63,0,0,0,0,70,70,0,0,0,0
CARAGA,Agusan del Sur,San Luis,501728,Mahayahay Integrated School,94,84,0.40476190476190477,0.2857142857142858,0.3095238095238096,0,0,34,24,26,0,0,24,0,8,16,0,0,20,19,1,0,0,0,15,15,0,0,0,0,25,0,15,10,0,0
CARAGA,Agusan del Sur,San Luis,502833,Nuevo Trabajo Integrated School,122,122,1,0,0,0,0,122,0,0,0,0,34,34,0,0,0,0,29,29,0,0,0,0,25,25,0,0,0,0,34,34,0,0,0,0
CARAGA,Agusan del Sur,San Luis,304736,San Luis NHS,1288,1281,0.6939890710382514,0.28415300546448086,0.021857923497267763,0,0,889,364,28,0,0,364,196,140,28,0,0,336,224,112,0,0,0,308,224,84,0,0,0,273,245,28,0,0,0
CARAGA,Agusan del Sur,San Luis,317418,San Luis National High School - Balit Annex,130,130,0.8692307692307693,0.13076923076923083,0,0,0,113,17,0,0,0,34,31,3,0,0,0,43,37,6,0,0,0,25,22,3,0,0,0,28,23,5,0,0,0
CARAGA,Agusan del Sur,San Luis,501286,San Pedro Integrated School,132,132,1,0,0,0,0,132,0,0,0,0,36,36,0,0,0,0,38,38,0,0,0,0,30,30,0,0,0,0,28,28,0,0,0,0
CARAGA,Agusan del Sur,San Luis,305634,Ulanguan National High School,75,68,0.9852941176470589,0.014705882352941176,0,0,0,67,1,0,0,0,24,23,1,0,0,0,24,24,0,0,0,0,10,10,0,0,0,0,10,10,0,0,0,0
CARAGA,Agusan del Sur,Santa Josefa,500419,Angas ES,136,122,0.9836065573770492,0.00819672131147541,0.00819672131147541,0,0,120,1,1,0,0,36,35,0,1,0,0,45,44,1,0,0,0,19,19,0,0,0,0,22,22,0,0,0,0
CARAGA,Agusan del Sur,Santa Josefa,317413,Aurora National High School-Sta. Josefa,163,161,0.981366459627329,0.018633540372670808,0,0,0,158,3,0,0,0,47,45,2,0,0,0,46,46,0,0,0,0,36,36,0,0,0,0,32,31,1,0,0,0
CARAGA,Agusan del Sur,Santa Josefa,500798,Patrocinio Integrated School,128,128,0.9609374999999999,0.0390625,0,0,0,123,5,0,0,0,33,33,0,0,0,0,36,36,0,0,0,0,26,21,5,0,0,0,33,33,0,0,0,0
CARAGA,Agusan del Sur,Santa Josefa,500951,San Pascual Integrated School,133,132,0.9924242424242424,0.007575757575757574,0,0,0,131,1,0,0,0,33,33,0,0,0,0,32,31,1,0,0,0,37,37,0,0,0,0,30,30,0,0,0,0
CARAGA,Agusan del Sur,Santa Josefa,317419,Sayon Nhs,186,186,0.913978494623656,0.08602150537634409,0,0,0,170,16,0,0,0,46,37,9,0,0,0,52,47,5,0,0,0,46,44,2,0,0,0,42,42,0,0,0,0
CARAGA,Agusan del Sur,Santa Josefa,304750,Sta. Josefa National High School,1086,1086,0.8370165745856354,0.1500920810313076,0.011970534069981583,9.208103130755066e-4,0,909,163,13,1,0,278,194,70,13,1,0,267,236,31,0,0,0,266,237,29,0,0,0,275,242,33,0,0,0
CARAGA,Agusan del Sur,Santa Josefa,500418,Tapaz ES,92,92,0.9565217391304348,0.04347826086956522,0,0,0,88,4,0,0,0,30,27,3,0,0,0,19,18,1,0,0,0,24,24,0,0,0,0,19,19,0,0,0,0
CARAGA,Agusan del Sur,Sibagat,317442,Afga National High School,410,393,0.8727735368956745,0.1246819338422392,0.002544529262086514,0,0,343,49,1,0,0,122,95,26,1,0,0,123,104,19,0,0,0,77,73,4,0,0,0,71,71,0,0,0,0
CARAGA,Agusan del Sur,Sibagat,305479,Kolambugan National High School,91,83,0.9879518072289156,0.01204819277108434,0,0,0,82,1,0,0,0,27,26,1,0,0,0,22,22,0,0,0,0,15,15,0,0,0,0,19,19,0,0,0,0
CARAGA,Agusan del Sur,Sibagat,304741,Magsaysay Nhs,150,150,0.9933333333333333,0.006666666666666667,0,0,0,149,1,0,0,0,42,42,0,0,0,0,37,36,1,0,0,0,40,40,0,0,0,0,31,31,0,0,0,0
CARAGA,Agusan del Sur,Sibagat,304726,New Tubigon High School of Home Industries,107,103,0.9611650485436893,0.03883495145631067,0,0,0,99,4,0,0,0,36,35,1,0,0,0,25,23,2,0,0,0,24,23,1,0,0,0,18,18,0,0,0,0
CARAGA,Agusan del Sur,Sibagat,304743,Padiay NHSHI,180,180,0.9888888888888889,0.01111111111111111,0,0,0,178,2,0,0,0,69,68,1,0,0,0,32,31,1,0,0,0,46,46,0,0,0,0,33,33,0,0,0,0
CARAGA,Agusan del Sur,Sibagat,304740,SIBAGAT NATIONAL HIGH SCHOOL OF HOME INDUSTRIES,787,786,0.7989821882951652,0.19338422391857504,0.00763358778625954,0,0,628,152,6,0,0,227,95,126,6,0,0,205,184,21,0,0,0,183,182,1,0,0,0,171,167,4,0,0,0
CARAGA,Agusan del Sur,Talacogon,317433,Buena Gracia National High School,165,165,0.9939393939393939,0.0060606060606060615,0,0,0,164,1,0,0,0,52,51,1,0,0,0,36,36,0,0,0,0,40,40,0,0,0,0,37,37,0,0,0,0
CARAGA,Agusan del Sur,Talacogon,317416,Causwagan National High School,226,226,0.9424778761061948,0.057522123893805316,0,0,0,213,13,0,0,0,66,53,13,0,0,0,60,60,0,0,0,0,54,54,0,0,0,0,46,46,0,0,0,0
CARAGA,Agusan del Sur,Talacogon,317422,Corpuz National High School,98,98,0.10204081632653061,0.1734693877551021,0.2959183673469389,0.30612244897959184,0.12244897959183672,10,17,29,30,12,33,3,8,10,11,1,28,2,5,8,8,5,16,2,2,4,4,4,21,3,2,7,7,2
CARAGA,Agusan del Sur,Talacogon,304710,Del Monte National High School,1029,1029,0.5140913508260446,0.4188532555879495,0.06316812439261418,0.003887269193391643,0,529,431,65,4,0,285,28,250,7,0,0,252,106,84,58,4,0,242,242,0,0,0,0,250,153,97,0,0,0
CARAGA,Agusan del Sur,Talacogon,317411,Desamparados National High School,169,168,0.6607142857142855,0.24404761904761904,0.08928571428571429,0.005952380952380952,0,111,41,15,1,0,49,19,21,8,1,0,42,32,6,4,0,0,36,28,8,0,0,0,41,32,6,3,0,0
CARAGA,Agusan del Sur,Talacogon,317432,Labnig NHS,315,314,0.9904458598726115,0.009554140127388533,0,0,0,311,3,0,0,0,87,86,1,0,0,0,88,86,2,0,0,0,75,75,0,0,0,0,64,64,0,0,0,0
CARAGA,Agusan del Sur,Talacogon,500315,Maharlika ES,58,58,0.4482758620689655,0.5,0.05172413793103448,0,0,26,29,3,0,0,15,1,11,3,0,0,6,1,5,0,0,0,18,10,8,0,0,0,19,14,5,0,0,0
CARAGA,Agusan del Sur,Talacogon,317435,Maharlika High School,79,80,0.9375,0.0625,0,0,0,75,5,0,0,0,22,22,0,0,0,0,21,21,0,0,0,0,24,19,5,0,0,0,13,13,0,0,0,0
CARAGA,Agusan del Sur,Talacogon,317434,Marbon Nhs,204,203,0.004926108374384237,0.004926108374384237,0.22167487684729067,0.7684729064039407,0,1,1,45,156,0,62,0,0,7,55,0,58,1,1,16,40,0,49,0,0,13,36,0,34,0,0,9,25,0
CARAGA,Agusan del Sur,Talacogon,317449,TUMALOG NATIONAL HIGH SCHOOL,24,24,0,0.45833333333333326,0.5,0.04166666666666667,0,0,11,12,1,0,7,0,2,5,0,0,11,0,5,5,1,0,1,0,1,0,0,0,5,0,3,2,0,0
CARAGA,Agusan del Sur,Talacogon,304752,Talacogon National High School,796,796,0.025125628140703522,0.5829145728643215,0.32412060301507545,0.06407035175879397,0.003768844221105528,20,464,258,51,3,255,17,111,98,29,0,177,3,117,49,6,2,196,0,113,70,12,1,168,0,123,41,4,0
CARAGA,Agusan del Sur,Talacogon,304755,Zillovia National High School,399,399,0.04761904761904763,0.30075187969924816,0.2982456140350877,0.21052631578947373,0.1428571428571429,19,120,119,84,57,95,7,54,23,10,1,118,2,26,37,33,20,95,8,27,34,17,9,91,2,13,25,24,27
CARAGA,Agusan del Sur,Trento,317448,Cebolin National High School,119,119,0.025210084033613446,0.2521008403361344,0.6218487394957984,0.10084033613445376,0,3,30,74,12,0,39,0,11,25,3,0,34,3,9,22,0,0,22,0,3,15,4,0,24,0,7,12,5,0
CARAGA,Agusan del Sur,Trento,502897,Cogonon Integrated School (CARAGA),25,25,0.92,0.08,0,0,0,23,2,0,0,0,11,10,1,0,0,0,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARAGA,Agusan del Sur,Trento,317409,Kapatungan National High School,199,185,1,0,0,0,0,185,0,0,0,0,52,52,0,0,0,0,41,41,0,0,0,0,37,37,0,0,0,0,55,55,0,0,0,0
CARAGA,Agusan del Sur,Trento,502896,Langkilaan Integrated School,52,52,1,0,0,0,0,52,0,0,0,0,25,25,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARAGA,Agusan del Sur,Trento,317407,Manat NHS,220,205,0.951219512195122,0.048780487804878044,0,0,0,195,10,0,0,0,87,77,10,0,0,0,52,52,0,0,0,0,31,31,0,0,0,0,35,35,0,0,0,0
CARAGA,Agusan del Sur,Trento,317412,Pulang Lupa NHS,236,230,1,0,0,0,0,230,0,0,0,0,62,62,0,0,0,0,52,52,0,0,0,0,54,54,0,0,0,0,62,62,0,0,0,0
CARAGA,Agusan del Sur,Trento,317438,SAN ROQUE NATIONAL HIGH SCHOOL,84,82,1,0,0,0,0,82,0,0,0,0,21,21,0,0,0,0,21,21,0,0,0,0,17,17,0,0,0,0,23,23,0,0,0,0
CARAGA,Agusan del Sur,Trento,317437,Salvacion Nhs,197,197,0.8984771573604061,0.10152284263959392,0,0,0,177,20,0,0,0,67,50,17,0,0,0,50,47,3,0,0,0,36,36,0,0,0,0,44,44,0,0,0,0
CARAGA,Agusan del Sur,Trento,317443,San Isidro National High School,92,92,0.7391304347826084,0.26086956521739135,0,0,0,68,24,0,0,0,28,18,10,0,0,0,23,14,9,0,0,0,25,20,5,0,0,0,16,16,0,0,0,0
CARAGA,Agusan del Sur,Trento,500952,Singapore Integrated School,108,108,0.6759259259259257,0.3240740740740741,0,0,0,73,35,0,0,0,34,23,11,0,0,0,37,18,19,0,0,0,19,16,3,0,0,0,18,16,2,0,0,0
CARAGA,Agusan del Sur,Trento,304705,Sta. Maria National High School,472,450,0.9355555555555556,0.06222222222222222,0.0022222222222222222,0,0,421,28,1,0,0,143,115,27,1,0,0,104,103,1,0,0,0,85,85,0,0,0,0,118,118,0,0,0,0
CARAGA,Agusan del Sur,Trento,304753,Trento National High School,2482,2172,0.8305709023941069,0.16344383057090245,0.0059852670349907905,0,0,1804,355,13,0,0,538,313,212,13,0,0,626,586,40,0,0,0,525,512,13,0,0,0,483,393,90,0,0,0
CARAGA,Agusan del Sur,Veruela,305478,Katipunan National High School,102,102,0.980392156862745,0.019607843137254898,0,0,0,100,2,0,0,0,31,29,2,0,0,0,26,26,0,0,0,0,23,23,0,0,0,0,22,22,0,0,0,0
CARAGA,Agusan del Sur,Veruela,317406,La Fortuna NHS,670,670,0.9597014925373136,0.04029850746268657,0,0,0,643,27,0,0,0,187,161,26,0,0,0,186,185,1,0,0,0,160,160,0,0,0,0,137,137,0,0,0,0
CARAGA,Agusan del Sur,Veruela,317445,Nueva Era High School,125,121,0.9917355371900828,0.008264462809917357,0,0,0,120,1,0,0,0,42,41,1,0,0,0,31,31,0,0,0,0,23,23,0,0,0,0,25,25,0,0,0,0
CARAGA,Agusan del Sur,Veruela,304733,Sampaguita National High Schools,705,705,0.9758865248226948,0.02269503546099291,0.001418439716312057,0,0,688,16,1,0,0,210,196,14,0,0,0,183,180,2,1,0,0,150,150,0,0,0,0,162,162,0,0,0,0
CARAGA,Agusan del Sur,Veruela,317408,Sinobong National High School,545,545,0.8440366972477066,0.1559633027522937,0,0,0,460,85,0,0,0,185,152,33,0,0,0,113,102,11,0,0,0,115,107,8,0,0,0,132,99,33,0,0,0
CARAGA,Agusan del Sur,Veruela,503030,Sisimon Integrated School,57,57,0.824561403508772,0.17543859649122812,0,0,0,47,10,0,0,0,21,12,9,0,0,0,13,12,1,0,0,0,8,8,0,0,0,0,15,15,0,0,0,0
CARAGA,Agusan del Sur,Veruela,304754,Veruela National High School,511,486,0.9382716049382717,0.061728395061728385,0,0,0,456,30,0,0,0,128,101,27,0,0,0,131,131,0,0,0,0,125,122,3,0,0,0,102,102,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,304707,Bayugan NCHS,4809,4695,0.8979765708200211,0.09478168264110756,0.007028753993610225,2.1299254526091588e-4,0,4216,445,33,1,0,1069,846,212,11,0,0,1234,1064,147,22,1,0,1103,1084,19,0,0,0,1289,1222,67,0,0,0
CARAGA,Bayugan City,City of Bayugan,317417,Berseba Natonal High School,207,207,0.9758454106280195,0.024154589371980673,0,0,0,202,5,0,0,0,60,56,4,0,0,0,54,53,1,0,0,0,47,47,0,0,0,0,46,46,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,304729,Calaitan NHS,189,189,0.9788359788359787,0.02116402116402117,0,0,0,185,4,0,0,0,65,63,2,0,0,0,45,43,2,0,0,0,36,36,0,0,0,0,43,43,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,340297,FILI NATIONAL HIGH SCHOOL,506,506,0.9940711462450593,0.00592885375494071,0,0,0,503,3,0,0,0,155,152,3,0,0,0,146,146,0,0,0,0,124,124,0,0,0,0,81,81,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,317420,Magkiangkang National High School,245,244,0.9672131147540982,0.02868852459016394,0.004098360655737705,0,0,236,7,1,0,0,83,79,3,1,0,0,45,43,2,0,0,0,58,57,1,0,0,0,58,57,1,0,0,0
CARAGA,Bayugan City,City of Bayugan,304723,Marcelina NHS,499,499,0.9418837675350703,0.05811623246492986,0,0,0,470,29,0,0,0,142,126,16,0,0,0,148,136,12,0,0,0,107,107,0,0,0,0,102,101,1,0,0,0
CARAGA,Bayugan City,City of Bayugan,306383,Maygatasan National High School,146,146,0.9863013698630134,0.013698630136986302,0,0,0,144,2,0,0,0,54,52,2,0,0,0,58,58,0,0,0,0,34,34,0,0,0,0,0,0,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,304725,Mt. Carmel NHS,142,143,0.9790209790209791,0.02097902097902098,0,0,0,140,3,0,0,0,39,36,3,0,0,0,40,40,0,0,0,0,28,28,0,0,0,0,36,36,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,304724,Mt. Olive National High School,79,79,0.9493670886075949,0.05063291139240507,0,0,0,75,4,0,0,0,27,26,1,0,0,0,12,12,0,0,0,0,18,15,3,0,0,0,22,22,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,502760,New Salem Integrated School,79,79,0.8607594936708864,0.1265822784810127,0.012658227848101264,0,0,68,10,1,0,0,31,24,6,1,0,0,21,17,4,0,0,0,15,15,0,0,0,0,12,12,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,304728,Noli National High School,736,615,0.9040650406504066,0.09268292682926826,0.003252032520325203,0,0,556,57,2,0,0,185,143,40,2,0,0,157,153,4,0,0,0,128,115,13,0,0,0,145,145,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,304735,SAN JUAN NATIONAL HIGH SCHOOL,308,287,0.9372822299651566,0.06271777003484319,0,0,0,269,18,0,0,0,110,94,16,0,0,0,67,67,0,0,0,0,58,58,0,0,0,0,52,50,2,0,0,0
CARAGA,Bayugan City,City of Bayugan,304732,Salvacion National High School,579,579,0.918825561312608,0.08117443868739205,0,0,0,532,47,0,0,0,190,143,47,0,0,0,131,131,0,0,0,0,135,135,0,0,0,0,123,123,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,305765,San Agustin National High School,102,102,0.980392156862745,0.019607843137254898,0,0,0,100,2,0,0,0,28,27,1,0,0,0,21,20,1,0,0,0,22,22,0,0,0,0,31,31,0,0,0,0
CARAGA,Bayugan City,City of Bayugan,305766,Victoriana Peling Tagbe National High School,89,82,0.9390243902439025,0.048780487804878044,0.012195121951219513,0,0,77,4,1,0,0,31,26,4,1,0,0,21,21,0,0,0,0,13,13,0,0,0,0,17,17,0,0,0,0
CARAGA,Bislig City,City of Bislig,304865,Bislig City National High School,1082,1082,0.8040665434380776,0.1524953789279113,0.04158964879852127,0.0018484288354898336,0,870,165,45,2,0,342,182,114,44,2,0,294,255,38,1,0,0,214,213,1,0,0,0,232,220,12,0,0,0
CARAGA,Bislig City,City of Bislig,322503,Bucto National High School,130,130,0.9615384615384615,0.038461538461538464,0,0,0,125,5,0,0,0,42,39,3,0,0,0,31,30,1,0,0,0,27,26,1,0,0,0,30,30,0,0,0,0
CARAGA,Bislig City,City of Bislig,322506,Coleto National High School,134,134,0.9626865671641791,0.037313432835820885,0,0,0,129,5,0,0,0,47,43,4,0,0,0,33,32,1,0,0,0,26,26,0,0,0,0,28,28,0,0,0,0
CARAGA,Bislig City,City of Bislig,304918,Danipas National High School,112,112,0.9464285714285716,0.053571428571428575,0,0,0,106,6,0,0,0,36,33,3,0,0,0,21,20,1,0,0,0,27,26,1,0,0,0,28,27,1,0,0,0
CARAGA,Bislig City,City of Bislig,322507,Labisma National High School,105,105,0.923809523809524,0.06666666666666668,0.009523809523809525,0,0,97,7,1,0,0,29,21,7,1,0,0,25,25,0,0,0,0,30,30,0,0,0,0,21,21,0,0,0,0
CARAGA,Bislig City,City of Bislig,304894,Lawigan National High School,231,231,0.974025974025974,0.025974025974025983,0,0,0,225,6,0,0,0,55,50,5,0,0,0,64,64,0,0,0,0,48,48,0,0,0,0,64,63,1,0,0,0
CARAGA,Bislig City,City of Bislig,322505,Mabog National High School,255,255,0.34509803921568627,0.3725490196078432,0.1568627450980392,0.10980392156862746,0.015686274509803918,88,95,40,28,4,62,10,51,1,0,0,62,0,19,23,16,4,54,54,0,0,0,0,77,24,25,16,12,0
CARAGA,Bislig City,City of Bislig,304866,Maharlika National High School,484,484,0.9524793388429752,0.047520661157024795,0,0,0,461,23,0,0,0,170,161,9,0,0,0,117,103,14,0,0,0,88,88,0,0,0,0,109,109,0,0,0,0
CARAGA,Bislig City,City of Bislig,304919,Mangagoy National High School,317,317,0.974763406940063,0.0252365930599369,0,0,0,309,8,0,0,0,90,83,7,0,0,0,74,74,0,0,0,0,85,84,1,0,0,0,68,68,0,0,0,0
CARAGA,Bislig City,City of Bislig,304867,Mone National High School,121,121,0.9421487603305787,0.057851239669421496,0,0,0,114,7,0,0,0,42,37,5,0,0,0,24,22,2,0,0,0,19,19,0,0,0,0,36,36,0,0,0,0
CARAGA,Bislig City,City of Bislig,501292,Pamaypayan Integrated School,70,70,1,0,0,0,0,70,0,0,0,0,22,22,0,0,0,0,19,19,0,0,0,0,14,14,0,0,0,0,15,15,0,0,0,0
CARAGA,Bislig City,City of Bislig,322508,San Fernando Integrated School,105,105,0.8380952380952382,0.16190476190476188,0,0,0,88,17,0,0,0,31,28,3,0,0,0,32,25,7,0,0,0,16,13,3,0,0,0,26,22,4,0,0,0
CARAGA,Bislig City,City of Bislig,322504,San Isidro National High School,149,149,1,0,0,0,0,149,0,0,0,0,34,34,0,0,0,0,45,45,0,0,0,0,39,39,0,0,0,0,31,31,0,0,0,0
CARAGA,Bislig City,City of Bislig,322501,San Jose National High School,195,195,0.8102564102564104,0.17435897435897435,0.015384615384615385,0,0,158,34,3,0,0,68,33,32,3,0,0,50,50,0,0,0,0,39,38,1,0,0,0,38,37,1,0,0,0
CARAGA,Bislig City,City of Bislig,304868,San Vicente National High School,189,189,0.5925925925925926,0.35978835978835977,0.04761904761904763,0,0,112,68,9,0,0,46,18,28,0,0,0,38,23,11,4,0,0,51,41,6,4,0,0,54,30,23,1,0,0
CARAGA,Bislig City,City of Bislig,304869,Sikahoy National High School,70,70,1,0,0,0,0,70,0,0,0,0,22,22,0,0,0,0,22,22,0,0,0,0,14,14,0,0,0,0,12,12,0,0,0,0
CARAGA,Bislig City,City of Bislig,304870,Sta. Cruz National High School,91,91,0.978021978021978,0.021978021978021983,0,0,0,89,2,0,0,0,29,28,1,0,0,0,23,22,1,0,0,0,16,16,0,0,0,0,23,23,0,0,0,0
CARAGA,Bislig City,City of Bislig,304917,Tabon M. Estrella National High School,1221,1221,0.8722358722358726,0.1203931203931204,0.005733005733005734,0.0016380016380016379,0,1065,147,7,2,0,381,299,74,7,1,0,304,278,26,0,0,0,236,229,7,0,0,0,300,259,40,0,1,0
CARAGA,Bislig City,City of Bislig,322502,Tumanan National High School,117,117,0.9572649572649573,0.04273504273504274,0,0,0,112,5,0,0,0,37,34,3,0,0,0,30,28,2,0,0,0,28,28,0,0,0,0,22,22,0,0,0,0
CARAGA,Butuan City,City of Butuan,304756,Agusan National High School,5399,5133,0.9177868692772255,0.07929086304305474,0.002922267679719462,0,0,4711,407,15,0,0,1614,1350,259,5,0,0,1452,1350,92,10,0,0,928,913,15,0,0,0,1139,1098,41,0,0,0
CARAGA,Butuan City,City of Butuan,304757,Agusan Pequeno National HIgh School,663,662,0.9108761329305136,0.0891238670694864,0,0,0,603,59,0,0,0,188,141,47,0,0,0,186,183,3,0,0,0,136,128,8,0,0,0,152,151,1,0,0,0
CARAGA,Butuan City,City of Butuan,501553,Alviola Integrated School,783,773,0.9573091849935317,0.040103492884864166,0.00258732212160414,0,0,740,31,2,0,0,201,186,14,1,0,0,189,175,13,1,0,0,190,188,2,0,0,0,193,191,2,0,0,0
CARAGA,Butuan City,City of Butuan,501519,Ambago Integrated School,340,322,0.7204968944099378,0.25776397515527955,0.0217391304347826,0,0,232,83,7,0,0,99,99,0,0,0,0,77,47,30,0,0,0,75,48,25,2,0,0,71,38,28,5,0,0
CARAGA,Butuan City,City of Butuan,304758,Amparo National High School,416,418,0.9832535885167463,0.01674641148325359,0,0,0,411,7,0,0,0,128,121,7,0,0,0,105,105,0,0,0,0,89,89,0,0,0,0,96,96,0,0,0,0
CARAGA,Butuan City,City of Butuan,317511,Ampayon National High School,1053,1031,0.8709990300678956,0.12124151309408342,0.0077594568380213395,0,0,898,125,8,0,0,290,201,82,7,0,0,279,262,17,0,0,0,217,208,9,0,0,0,245,227,17,1,0,0
CARAGA,Butuan City,City of Butuan,304765,Anticala National High School,417,417,1,0,0,0,0,417,0,0,0,0,126,126,0,0,0,0,109,109,0,0,0,0,94,94,0,0,0,0,88,88,0,0,0,0
CARAGA,Butuan City,City of Butuan,317502,Aupagan National High School,117,117,0.9914529914529914,0.008547008547008548,0,0,0,116,1,0,0,0,44,43,1,0,0,0,28,28,0,0,0,0,24,24,0,0,0,0,21,21,0,0,0,0
CARAGA,Butuan City,City of Butuan,317513,Bagong Silang National High School,277,277,0.9927797833935019,0.007220216606498195,0,0,0,275,2,0,0,0,106,104,2,0,0,0,67,67,0,0,0,0,46,46,0,0,0,0,58,58,0,0,0,0
CARAGA,Butuan City,City of Butuan,501572,Bancasi Integrated School,127,115,0.9913043478260869,0.008695652173913044,0,0,0,114,1,0,0,0,37,36,1,0,0,0,33,33,0,0,0,0,27,27,0,0,0,0,18,18,0,0,0,0
CARAGA,Butuan City,City of Butuan,304759,Banza National High School,816,807,0.9553903345724908,0.03469640644361834,0.00991325898389095,0,0,771,28,8,0,0,257,221,28,8,0,0,171,171,0,0,0,0,208,208,0,0,0,0,171,171,0,0,0,0
CARAGA,Butuan City,City of Butuan,501522,Baobaoan Integrated School,134,134,0.4104477611940299,0.47761194029850745,0.11194029850746266,0,0,55,64,15,0,0,48,7,32,9,0,0,30,22,8,0,0,0,26,7,15,4,0,0,30,19,9,2,0,0
CARAGA,Butuan City,City of Butuan,305839,Basag National High School,176,176,0.8920454545454547,0.10795454545454547,0,0,0,157,19,0,0,0,66,53,13,0,0,0,34,28,6,0,0,0,36,36,0,0,0,0,40,40,0,0,0,0
CARAGA,Butuan City,City of Butuan,304760,Bilay National High School,223,223,0.968609865470852,0.031390134529147996,0,0,0,216,7,0,0,0,74,67,7,0,0,0,52,52,0,0,0,0,50,50,0,0,0,0,47,47,0,0,0,0
