time_point,school_id,grade,assessed_count,summed_proficiency_count,discrepancy_count,has_discrepancy,is_in_dlp_randomization_file
BoSY,303051,Grade 8,46,46,0,FALSE,FALSE
BoSY,303051,Grade 9,36,36,0,FALSE,FALSE
BoSY,303052,Grade 10,311,311,0,FALSE,FALSE
BoSY,303052,Grade 7,401,401,0,FALSE,FALSE
BoSY,303052,Grade 8,337,337,0,FALSE,FALSE
BoSY,303052,Grade 9,279,279,0,FALSE,FALSE
BoSY,303053,Grade 10,153,153,0,FALSE,FALSE
BoSY,303053,Grade 7,189,189,0,FALSE,FALSE
BoSY,303053,Grade 8,182,182,0,FALSE,FALSE
BoSY,303053,Grade 9,133,133,0,FALSE,FALSE
BoSY,303054,Grade 10,228,228,0,FALSE,FALSE
BoSY,303054,Grade 7,286,286,0,FALSE,FALSE
BoSY,303054,Grade 8,260,260,0,FALSE,FALSE
BoSY,303054,Grade 9,198,198,0,FALSE,FALSE
BoSY,303055,Grade 10,88,88,0,FALSE,FALSE
BoSY,303055,Grade 7,80,80,0,FALSE,FALSE
BoSY,303055,Grade 8,77,77,0,FALSE,FALSE
BoSY,303055,Grade 9,76,76,0,FALSE,FALSE
BoSY,303056,Grade 10,267,267,0,FALSE,TRUE
BoSY,303056,Grade 7,315,315,0,FALSE,TRUE
BoSY,303056,Grade 8,279,279,0,FALSE,TRUE
BoSY,303056,Grade 9,179,179,0,FALSE,TRUE
BoSY,303057,Grade 10,162,162,0,FALSE,FALSE
BoSY,303057,Grade 7,170,170,0,FALSE,FALSE
BoSY,303057,Grade 8,177,177,0,FALSE,FALSE
BoSY,303057,Grade 9,124,124,0,FALSE,FALSE
BoSY,303058,Grade 10,41,41,0,FALSE,FALSE
BoSY,303058,Grade 7,52,52,0,FALSE,FALSE
BoSY,303058,Grade 8,51,51,0,FALSE,FALSE
BoSY,303058,Grade 9,43,43,0,FALSE,FALSE
BoSY,303059,Grade 10,52,52,0,FALSE,FALSE
BoSY,303059,Grade 7,71,71,0,FALSE,FALSE
BoSY,303059,Grade 8,75,75,0,FALSE,FALSE
BoSY,303059,Grade 9,60,60,0,FALSE,FALSE
BoSY,303060,Grade 10,68,68,0,FALSE,FALSE
BoSY,303060,Grade 7,130,130,0,FALSE,FALSE
BoSY,303060,Grade 8,106,106,0,FALSE,FALSE
BoSY,303060,Grade 9,80,80,0,FALSE,FALSE
BoSY,303061,Grade 10,666,666,0,FALSE,TRUE
BoSY,303061,Grade 7,778,778,0,FALSE,TRUE
BoSY,303061,Grade 8,753,753,0,FALSE,TRUE
BoSY,303061,Grade 9,591,591,0,FALSE,TRUE
BoSY,303062,Grade 10,117,117,0,FALSE,FALSE
BoSY,303062,Grade 7,107,107,0,FALSE,FALSE
BoSY,303062,Grade 8,127,127,0,FALSE,FALSE
BoSY,303062,Grade 9,86,86,0,FALSE,FALSE
BoSY,303063,Grade 10,599,599,0,FALSE,FALSE
BoSY,303063,Grade 7,582,582,0,FALSE,FALSE
BoSY,303063,Grade 8,600,600,0,FALSE,FALSE
BoSY,303063,Grade 9,401,401,0,FALSE,FALSE
BoSY,303065,Grade 10,335,335,0,FALSE,TRUE
BoSY,303065,Grade 7,471,471,0,FALSE,TRUE
BoSY,303065,Grade 8,466,466,0,FALSE,TRUE
BoSY,303065,Grade 9,349,349,0,FALSE,TRUE
BoSY,303066,Grade 10,538,538,0,FALSE,TRUE
BoSY,303066,Grade 7,571,571,0,FALSE,TRUE
BoSY,303066,Grade 8,568,568,0,FALSE,TRUE
BoSY,303066,Grade 9,432,432,0,FALSE,TRUE
BoSY,303067,Grade 10,98,98,0,FALSE,FALSE
BoSY,303067,Grade 7,121,121,0,FALSE,FALSE
BoSY,303067,Grade 8,92,92,0,FALSE,FALSE
BoSY,303067,Grade 9,89,89,0,FALSE,FALSE
BoSY,303068,Grade 10,77,77,0,FALSE,FALSE
BoSY,303068,Grade 7,91,91,0,FALSE,FALSE
BoSY,303068,Grade 8,47,47,0,FALSE,FALSE
BoSY,303068,Grade 9,53,53,0,FALSE,FALSE
BoSY,303069,Grade 10,351,351,0,FALSE,FALSE
BoSY,303069,Grade 7,494,494,0,FALSE,FALSE
BoSY,303069,Grade 8,492,492,0,FALSE,FALSE
BoSY,303069,Grade 9,313,313,0,FALSE,FALSE
BoSY,303070,Grade 10,79,79,0,FALSE,FALSE
BoSY,303070,Grade 7,82,82,0,FALSE,FALSE
BoSY,303070,Grade 8,80,80,0,FALSE,FALSE
BoSY,303070,Grade 9,62,62,0,FALSE,FALSE
BoSY,303071,Grade 10,61,61,0,FALSE,FALSE
BoSY,303071,Grade 7,76,76,0,FALSE,FALSE
BoSY,303071,Grade 8,63,63,0,FALSE,FALSE
BoSY,303071,Grade 9,58,58,0,FALSE,FALSE
BoSY,303072,Grade 10,123,123,0,FALSE,TRUE
BoSY,303072,Grade 7,146,146,0,FALSE,TRUE
BoSY,303072,Grade 8,131,131,0,FALSE,TRUE
BoSY,303072,Grade 9,113,113,0,FALSE,TRUE
BoSY,303073,Grade 10,76,76,0,FALSE,FALSE
BoSY,303073,Grade 7,93,93,0,FALSE,FALSE
BoSY,303073,Grade 8,92,92,0,FALSE,FALSE
BoSY,303073,Grade 9,75,75,0,FALSE,FALSE
BoSY,303074,Grade 10,51,51,0,FALSE,TRUE
BoSY,303074,Grade 7,51,51,0,FALSE,TRUE
BoSY,303074,Grade 8,49,49,0,FALSE,TRUE
BoSY,303074,Grade 9,38,38,0,FALSE,TRUE
BoSY,303075,Grade 10,619,619,0,FALSE,FALSE
BoSY,303075,Grade 7,779,779,0,FALSE,FALSE
BoSY,303075,Grade 8,763,763,0,FALSE,FALSE
BoSY,303075,Grade 9,542,542,0,FALSE,FALSE
BoSY,303076,Grade 10,102,102,0,FALSE,FALSE
BoSY,303076,Grade 7,150,150,0,FALSE,FALSE
BoSY,303076,Grade 8,111,111,0,FALSE,FALSE
BoSY,303076,Grade 9,88,88,0,FALSE,FALSE
BoSY,303077,Grade 10,55,55,0,FALSE,FALSE
BoSY,303077,Grade 7,69,69,0,FALSE,FALSE
BoSY,303077,Grade 8,80,80,0,FALSE,FALSE
BoSY,303077,Grade 9,46,46,0,FALSE,FALSE
BoSY,303078,Grade 10,63,63,0,FALSE,FALSE
BoSY,303078,Grade 7,81,81,0,FALSE,FALSE
BoSY,303078,Grade 8,77,77,0,FALSE,FALSE
BoSY,303078,Grade 9,45,45,0,FALSE,FALSE
BoSY,303079,Grade 10,133,133,0,FALSE,FALSE
BoSY,303079,Grade 7,159,159,0,FALSE,FALSE
BoSY,303079,Grade 8,154,154,0,FALSE,FALSE
BoSY,303079,Grade 9,132,132,0,FALSE,FALSE
BoSY,303080,Grade 10,101,101,0,FALSE,FALSE
BoSY,303080,Grade 7,125,125,0,FALSE,FALSE
BoSY,303080,Grade 8,98,98,0,FALSE,FALSE
BoSY,303080,Grade 9,72,72,0,FALSE,FALSE
BoSY,303081,Grade 10,53,53,0,FALSE,FALSE
BoSY,303081,Grade 7,58,58,0,FALSE,FALSE
BoSY,303081,Grade 8,61,61,0,FALSE,FALSE
BoSY,303081,Grade 9,30,30,0,FALSE,FALSE
BoSY,303082,Grade 10,100,100,0,FALSE,TRUE
BoSY,303082,Grade 7,113,113,0,FALSE,TRUE
BoSY,303082,Grade 8,124,124,0,FALSE,TRUE
BoSY,303082,Grade 9,89,89,0,FALSE,TRUE
BoSY,303083,Grade 10,161,161,0,FALSE,FALSE
BoSY,303083,Grade 7,181,181,0,FALSE,FALSE
BoSY,303083,Grade 8,161,161,0,FALSE,FALSE
BoSY,303083,Grade 9,116,116,0,FALSE,FALSE
BoSY,303084,Grade 10,58,58,0,FALSE,FALSE
BoSY,303084,Grade 7,57,57,0,FALSE,FALSE
BoSY,303084,Grade 8,41,41,0,FALSE,FALSE
BoSY,303084,Grade 9,32,32,0,FALSE,FALSE
BoSY,303085,Grade 10,73,73,0,FALSE,FALSE
BoSY,303085,Grade 7,97,97,0,FALSE,FALSE
BoSY,303085,Grade 8,77,77,0,FALSE,FALSE
BoSY,303085,Grade 9,59,59,0,FALSE,FALSE
BoSY,303086,Grade 10,61,61,0,FALSE,FALSE
BoSY,303086,Grade 7,82,82,0,FALSE,FALSE
BoSY,303086,Grade 8,73,73,0,FALSE,FALSE
BoSY,303086,Grade 9,64,64,0,FALSE,FALSE
BoSY,303087,Grade 10,431,431,0,FALSE,FALSE
BoSY,303087,Grade 7,437,437,0,FALSE,FALSE
BoSY,303087,Grade 8,487,487,0,FALSE,FALSE
BoSY,303087,Grade 9,354,354,0,FALSE,FALSE
BoSY,303088,Grade 10,188,188,0,FALSE,TRUE
BoSY,303088,Grade 7,219,219,0,FALSE,TRUE
BoSY,303088,Grade 8,200,200,0,FALSE,TRUE
BoSY,303088,Grade 9,192,192,0,FALSE,TRUE
BoSY,303089,Grade 10,132,132,0,FALSE,FALSE
BoSY,303089,Grade 7,107,107,0,FALSE,FALSE
BoSY,303089,Grade 8,143,143,0,FALSE,FALSE
BoSY,303089,Grade 9,101,101,0,FALSE,FALSE
BoSY,303090,Grade 10,180,180,0,FALSE,FALSE
BoSY,303090,Grade 7,199,199,0,FALSE,FALSE
BoSY,303090,Grade 8,171,171,0,FALSE,FALSE
BoSY,303090,Grade 9,127,127,0,FALSE,FALSE
BoSY,303091,Grade 10,811,811,0,FALSE,FALSE
BoSY,303091,Grade 7,888,888,0,FALSE,FALSE
BoSY,303091,Grade 8,792,792,0,FALSE,FALSE
BoSY,303091,Grade 9,650,650,0,FALSE,FALSE
BoSY,303092,Grade 10,751,751,0,FALSE,FALSE
BoSY,303092,Grade 7,608,608,0,FALSE,FALSE
BoSY,303092,Grade 8,583,583,0,FALSE,FALSE
BoSY,303092,Grade 9,482,482,0,FALSE,FALSE
BoSY,303093,Grade 10,379,379,0,FALSE,FALSE
BoSY,303093,Grade 7,343,343,0,FALSE,FALSE
BoSY,303093,Grade 8,382,382,0,FALSE,FALSE
BoSY,303093,Grade 9,304,304,0,FALSE,FALSE
BoSY,303094,Grade 10,381,381,0,FALSE,FALSE
BoSY,303094,Grade 7,508,508,0,FALSE,FALSE
BoSY,303094,Grade 8,423,423,0,FALSE,FALSE
BoSY,303094,Grade 9,332,332,0,FALSE,FALSE
BoSY,303095,Grade 10,107,107,0,FALSE,FALSE
BoSY,303095,Grade 7,132,132,0,FALSE,FALSE
BoSY,303095,Grade 8,112,112,0,FALSE,FALSE
BoSY,303095,Grade 9,83,83,0,FALSE,FALSE
BoSY,303096,Grade 10,151,151,0,FALSE,FALSE
BoSY,303096,Grade 7,189,189,0,FALSE,FALSE
BoSY,303096,Grade 8,156,156,0,FALSE,FALSE
BoSY,303096,Grade 9,112,112,0,FALSE,FALSE
BoSY,303097,Grade 10,291,291,0,FALSE,TRUE
BoSY,303097,Grade 7,446,446,0,FALSE,TRUE
BoSY,303097,Grade 8,374,374,0,FALSE,TRUE
BoSY,303097,Grade 9,263,263,0,FALSE,TRUE
BoSY,303098,Grade 10,200,200,0,FALSE,FALSE
BoSY,303098,Grade 7,241,241,0,FALSE,FALSE
BoSY,303098,Grade 8,237,237,0,FALSE,FALSE
BoSY,303098,Grade 9,188,188,0,FALSE,FALSE
BoSY,303099,Grade 10,245,245,0,FALSE,FALSE
BoSY,303099,Grade 7,279,279,0,FALSE,FALSE
BoSY,303099,Grade 8,252,252,0,FALSE,FALSE
BoSY,303099,Grade 9,190,190,0,FALSE,FALSE
BoSY,303100,Grade 10,80,80,0,FALSE,FALSE
BoSY,303100,Grade 7,89,89,0,FALSE,FALSE
BoSY,303100,Grade 8,76,76,0,FALSE,FALSE
BoSY,303100,Grade 9,57,57,0,FALSE,FALSE
BoSY,303101,Grade 10,403,403,0,FALSE,FALSE
BoSY,303101,Grade 7,320,320,0,FALSE,FALSE
BoSY,303101,Grade 8,296,296,0,FALSE,FALSE
BoSY,303101,Grade 9,234,234,0,FALSE,FALSE
BoSY,303102,Grade 10,146,146,0,FALSE,FALSE
BoSY,303102,Grade 7,161,161,0,FALSE,FALSE
BoSY,303102,Grade 8,142,142,0,FALSE,FALSE
BoSY,303102,Grade 9,129,129,0,FALSE,FALSE
BoSY,303103,Grade 10,266,266,0,FALSE,TRUE
BoSY,303103,Grade 7,351,351,0,FALSE,TRUE
BoSY,303103,Grade 8,287,287,0,FALSE,TRUE
BoSY,303103,Grade 9,211,211,0,FALSE,TRUE
BoSY,303104,Grade 10,105,105,0,FALSE,FALSE
BoSY,303104,Grade 7,121,121,0,FALSE,FALSE
BoSY,303104,Grade 8,118,118,0,FALSE,FALSE
BoSY,303104,Grade 9,90,90,0,FALSE,FALSE
BoSY,303105,Grade 10,73,73,0,FALSE,FALSE
BoSY,303105,Grade 7,68,68,0,FALSE,FALSE
BoSY,303105,Grade 8,68,68,0,FALSE,FALSE
BoSY,303105,Grade 9,46,46,0,FALSE,FALSE
BoSY,303106,Grade 10,182,182,0,FALSE,FALSE
BoSY,303106,Grade 7,299,299,0,FALSE,FALSE
BoSY,303106,Grade 8,251,251,0,FALSE,FALSE
BoSY,303106,Grade 9,153,153,0,FALSE,FALSE
BoSY,303107,Grade 10,45,45,0,FALSE,FALSE
BoSY,303107,Grade 7,76,76,0,FALSE,FALSE
BoSY,303107,Grade 8,52,52,0,FALSE,FALSE
BoSY,303107,Grade 9,35,35,0,FALSE,FALSE
BoSY,303108,Grade 10,82,82,0,FALSE,FALSE
BoSY,303108,Grade 7,101,101,0,FALSE,FALSE
BoSY,303108,Grade 8,104,104,0,FALSE,FALSE
BoSY,303108,Grade 9,66,66,0,FALSE,FALSE
BoSY,303109,Grade 10,110,110,0,FALSE,FALSE
BoSY,303109,Grade 7,134,134,0,FALSE,FALSE
BoSY,303109,Grade 8,122,122,0,FALSE,FALSE
BoSY,303109,Grade 9,99,99,0,FALSE,FALSE
BoSY,303110,Grade 10,85,85,0,FALSE,FALSE
BoSY,303110,Grade 7,78,78,0,FALSE,FALSE
BoSY,303110,Grade 8,106,106,0,FALSE,FALSE
BoSY,303110,Grade 9,65,65,0,FALSE,FALSE
BoSY,303111,Grade 10,197,197,0,FALSE,TRUE
BoSY,303111,Grade 7,320,320,0,FALSE,TRUE
BoSY,303111,Grade 8,243,243,0,FALSE,TRUE
BoSY,303111,Grade 9,196,196,0,FALSE,TRUE
BoSY,303112,Grade 10,148,148,0,FALSE,FALSE
BoSY,303112,Grade 7,141,141,0,FALSE,FALSE
BoSY,303112,Grade 8,133,133,0,FALSE,FALSE
BoSY,303112,Grade 9,72,72,0,FALSE,FALSE
BoSY,303113,Grade 10,920,920,0,FALSE,TRUE
BoSY,303113,Grade 7,1034,1034,0,FALSE,TRUE
BoSY,303113,Grade 8,943,943,0,FALSE,TRUE
BoSY,303113,Grade 9,749,749,0,FALSE,TRUE
BoSY,303114,Grade 10,351,351,0,FALSE,FALSE
BoSY,303114,Grade 7,436,436,0,FALSE,FALSE
BoSY,303114,Grade 8,465,465,0,FALSE,FALSE
BoSY,303114,Grade 9,309,309,0,FALSE,FALSE
BoSY,303116,Grade 10,159,159,0,FALSE,FALSE
BoSY,303116,Grade 7,193,193,0,FALSE,FALSE
BoSY,303116,Grade 8,176,176,0,FALSE,FALSE
BoSY,303116,Grade 9,139,139,0,FALSE,FALSE
BoSY,303117,Grade 10,33,33,0,FALSE,FALSE
BoSY,303117,Grade 7,51,51,0,FALSE,FALSE
BoSY,303117,Grade 8,48,48,0,FALSE,FALSE
BoSY,303117,Grade 9,27,27,0,FALSE,FALSE
BoSY,303118,Grade 10,354,354,0,FALSE,FALSE
BoSY,303118,Grade 7,452,452,0,FALSE,FALSE
BoSY,303118,Grade 8,415,415,0,FALSE,FALSE
BoSY,303118,Grade 9,301,301,0,FALSE,FALSE
BoSY,303119,Grade 10,347,347,0,FALSE,FALSE
BoSY,303119,Grade 7,309,309,0,FALSE,FALSE
BoSY,303119,Grade 8,364,364,0,FALSE,FALSE
BoSY,303119,Grade 9,174,174,0,FALSE,FALSE
BoSY,303120,Grade 10,173,173,0,FALSE,TRUE
BoSY,303120,Grade 7,178,178,0,FALSE,TRUE
BoSY,303120,Grade 8,174,174,0,FALSE,TRUE
BoSY,303120,Grade 9,130,130,0,FALSE,TRUE
BoSY,303121,Grade 10,121,121,0,FALSE,FALSE
BoSY,303121,Grade 7,164,164,0,FALSE,FALSE
BoSY,303121,Grade 8,141,141,0,FALSE,FALSE
BoSY,303121,Grade 9,108,108,0,FALSE,FALSE
BoSY,303122,Grade 10,88,88,0,FALSE,FALSE
BoSY,303122,Grade 7,82,82,0,FALSE,FALSE
BoSY,303122,Grade 8,64,64,0,FALSE,FALSE
BoSY,303122,Grade 9,84,84,0,FALSE,FALSE
BoSY,303123,Grade 10,44,44,0,FALSE,FALSE
BoSY,303123,Grade 7,48,48,0,FALSE,FALSE
BoSY,303123,Grade 8,46,46,0,FALSE,FALSE
BoSY,303123,Grade 9,33,33,0,FALSE,FALSE
BoSY,303124,Grade 10,42,42,0,FALSE,FALSE
BoSY,303124,Grade 7,42,42,0,FALSE,FALSE
BoSY,303124,Grade 8,27,27,0,FALSE,FALSE
BoSY,303124,Grade 9,42,42,0,FALSE,FALSE
BoSY,303125,Grade 10,66,66,0,FALSE,FALSE
BoSY,303125,Grade 7,92,92,0,FALSE,FALSE
BoSY,303125,Grade 8,66,66,0,FALSE,FALSE
BoSY,303125,Grade 9,47,47,0,FALSE,FALSE
BoSY,303126,Grade 10,55,55,0,FALSE,FALSE
BoSY,303126,Grade 7,54,54,0,FALSE,FALSE
BoSY,303126,Grade 8,52,52,0,FALSE,FALSE
BoSY,303126,Grade 9,39,39,0,FALSE,FALSE
BoSY,303127,Grade 10,286,286,0,FALSE,TRUE
BoSY,303127,Grade 7,293,293,0,FALSE,TRUE
BoSY,303127,Grade 8,315,315,0,FALSE,TRUE
BoSY,303127,Grade 9,234,234,0,FALSE,TRUE
BoSY,303128,Grade 10,938,938,0,FALSE,TRUE
BoSY,303128,Grade 7,1146,1146,0,FALSE,TRUE
BoSY,303128,Grade 8,1289,1289,0,FALSE,TRUE
BoSY,303128,Grade 9,1071,1071,0,FALSE,TRUE
BoSY,303130,Grade 10,208,208,0,FALSE,TRUE
BoSY,303130,Grade 7,193,193,0,FALSE,TRUE
BoSY,303130,Grade 8,190,190,0,FALSE,TRUE
BoSY,303130,Grade 9,139,139,0,FALSE,TRUE
BoSY,303131,Grade 10,67,67,0,FALSE,FALSE
BoSY,303131,Grade 7,74,74,0,FALSE,FALSE
BoSY,303131,Grade 8,72,72,0,FALSE,FALSE
BoSY,303131,Grade 9,49,49,0,FALSE,FALSE
BoSY,303132,Grade 10,111,111,0,FALSE,TRUE
BoSY,303132,Grade 7,102,102,0,FALSE,TRUE
BoSY,303132,Grade 8,134,134,0,FALSE,TRUE
BoSY,303132,Grade 9,113,113,0,FALSE,TRUE
BoSY,303133,Grade 10,815,815,0,FALSE,FALSE
BoSY,303133,Grade 7,906,906,0,FALSE,FALSE
BoSY,303133,Grade 8,883,883,0,FALSE,FALSE
BoSY,303133,Grade 9,636,636,0,FALSE,FALSE
BoSY,303134,Grade 10,139,139,0,FALSE,FALSE
BoSY,303134,Grade 7,237,237,0,FALSE,FALSE
BoSY,303134,Grade 8,186,186,0,FALSE,FALSE
BoSY,303134,Grade 9,141,141,0,FALSE,FALSE
BoSY,303135,Grade 10,21,21,0,FALSE,TRUE
BoSY,303135,Grade 7,56,56,0,FALSE,TRUE
BoSY,303135,Grade 8,18,18,0,FALSE,TRUE
BoSY,303135,Grade 9,20,20,0,FALSE,TRUE
BoSY,303136,Grade 10,66,66,0,FALSE,TRUE
BoSY,303136,Grade 7,109,109,0,FALSE,TRUE
BoSY,303136,Grade 8,79,79,0,FALSE,TRUE
BoSY,303136,Grade 9,54,54,0,FALSE,TRUE
BoSY,303137,Grade 10,48,48,0,FALSE,TRUE
BoSY,303137,Grade 7,62,62,0,FALSE,TRUE
BoSY,303137,Grade 8,32,32,0,FALSE,TRUE
BoSY,303137,Grade 9,51,51,0,FALSE,TRUE
BoSY,303138,Grade 10,367,367,0,FALSE,FALSE
BoSY,303138,Grade 7,423,423,0,FALSE,FALSE
BoSY,303138,Grade 8,393,393,0,FALSE,FALSE
BoSY,303138,Grade 9,309,309,0,FALSE,FALSE
BoSY,303139,Grade 10,513,513,0,FALSE,TRUE
BoSY,303139,Grade 7,603,603,0,FALSE,TRUE
BoSY,303139,Grade 8,467,467,0,FALSE,TRUE
BoSY,303139,Grade 9,425,425,0,FALSE,TRUE
BoSY,303140,Grade 10,618,618,0,FALSE,TRUE
BoSY,303140,Grade 7,752,752,0,FALSE,TRUE
BoSY,303140,Grade 8,774,774,0,FALSE,TRUE
BoSY,303140,Grade 9,577,577,0,FALSE,TRUE
BoSY,303141,Grade 10,157,157,0,FALSE,FALSE
BoSY,303141,Grade 7,175,175,0,FALSE,FALSE
BoSY,303141,Grade 8,170,170,0,FALSE,FALSE
BoSY,303141,Grade 9,173,173,0,FALSE,FALSE
BoSY,303142,Grade 10,693,693,0,FALSE,TRUE
BoSY,303142,Grade 7,1037,1037,0,FALSE,TRUE
BoSY,303142,Grade 8,815,815,0,FALSE,TRUE
BoSY,303142,Grade 9,758,758,0,FALSE,TRUE
BoSY,303143,Grade 10,186,186,0,FALSE,FALSE
BoSY,303143,Grade 7,232,232,0,FALSE,FALSE
BoSY,303143,Grade 8,264,264,0,FALSE,FALSE
BoSY,303143,Grade 9,200,200,0,FALSE,FALSE
BoSY,303144,Grade 10,5,5,0,FALSE,FALSE
BoSY,303144,Grade 7,9,9,0,FALSE,FALSE
BoSY,303144,Grade 8,7,7,0,FALSE,FALSE
BoSY,303144,Grade 9,7,7,0,FALSE,FALSE
BoSY,303145,Grade 10,314,314,0,FALSE,FALSE
BoSY,303145,Grade 7,379,379,0,FALSE,FALSE
BoSY,303145,Grade 8,324,324,0,FALSE,FALSE
BoSY,303145,Grade 9,262,262,0,FALSE,FALSE
BoSY,303146,Grade 10,170,170,0,FALSE,FALSE
BoSY,303146,Grade 7,234,234,0,FALSE,FALSE
BoSY,303146,Grade 8,205,205,0,FALSE,FALSE
BoSY,303146,Grade 9,140,140,0,FALSE,FALSE
BoSY,303147,Grade 10,98,98,0,FALSE,TRUE
BoSY,303147,Grade 7,122,122,0,FALSE,TRUE
BoSY,303147,Grade 8,99,99,0,FALSE,TRUE
BoSY,303147,Grade 9,81,81,0,FALSE,TRUE
BoSY,303148,Grade 10,55,55,0,FALSE,TRUE
BoSY,303148,Grade 7,92,92,0,FALSE,TRUE
BoSY,303148,Grade 8,78,78,0,FALSE,TRUE
BoSY,303148,Grade 9,41,41,0,FALSE,TRUE
BoSY,303150,Grade 10,412,412,0,FALSE,FALSE
BoSY,303150,Grade 7,566,566,0,FALSE,FALSE
BoSY,303150,Grade 8,576,576,0,FALSE,FALSE
BoSY,303150,Grade 9,401,401,0,FALSE,FALSE
BoSY,303151,Grade 10,445,445,0,FALSE,FALSE
BoSY,303151,Grade 7,541,541,0,FALSE,FALSE
BoSY,303151,Grade 8,476,476,0,FALSE,FALSE
BoSY,303151,Grade 9,476,476,0,FALSE,FALSE
BoSY,303152,Grade 10,142,142,0,FALSE,TRUE
BoSY,303152,Grade 7,238,238,0,FALSE,TRUE
BoSY,303152,Grade 8,240,240,0,FALSE,TRUE
BoSY,303152,Grade 9,161,161,0,FALSE,TRUE
BoSY,303153,Grade 10,324,324,0,FALSE,FALSE
BoSY,303153,Grade 7,430,430,0,FALSE,FALSE
BoSY,303153,Grade 8,296,296,0,FALSE,FALSE
BoSY,303153,Grade 9,242,242,0,FALSE,FALSE
BoSY,303154,Grade 10,57,57,0,FALSE,FALSE
BoSY,303154,Grade 7,48,48,0,FALSE,FALSE
BoSY,303154,Grade 8,67,67,0,FALSE,FALSE
BoSY,303154,Grade 9,61,61,0,FALSE,FALSE
BoSY,303155,Grade 10,357,357,0,FALSE,FALSE
BoSY,303155,Grade 7,393,393,0,FALSE,FALSE
BoSY,303155,Grade 8,387,387,0,FALSE,FALSE
BoSY,303155,Grade 9,295,295,0,FALSE,FALSE
BoSY,303156,Grade 10,236,236,0,FALSE,FALSE
BoSY,303156,Grade 7,270,270,0,FALSE,FALSE
BoSY,303156,Grade 8,285,285,0,FALSE,FALSE
BoSY,303156,Grade 9,174,174,0,FALSE,FALSE
BoSY,303157,Grade 10,124,124,0,FALSE,TRUE
BoSY,303157,Grade 7,138,138,0,FALSE,TRUE
BoSY,303157,Grade 8,126,126,0,FALSE,TRUE
BoSY,303157,Grade 9,106,106,0,FALSE,TRUE
BoSY,303158,Grade 10,194,194,0,FALSE,TRUE
BoSY,303158,Grade 7,228,228,0,FALSE,TRUE
BoSY,303158,Grade 8,257,257,0,FALSE,TRUE
BoSY,303158,Grade 9,160,160,0,FALSE,TRUE
BoSY,303159,Grade 10,0,0,0,FALSE,TRUE
BoSY,303159,Grade 7,453,453,0,FALSE,TRUE
BoSY,303159,Grade 8,748,748,0,FALSE,TRUE
BoSY,303159,Grade 9,622,622,0,FALSE,TRUE
BoSY,303160,Grade 10,332,332,0,FALSE,TRUE
BoSY,303160,Grade 7,439,439,0,FALSE,TRUE
BoSY,303160,Grade 8,280,280,0,FALSE,TRUE
BoSY,303160,Grade 9,363,363,0,FALSE,TRUE
BoSY,303161,Grade 10,921,921,0,FALSE,FALSE
BoSY,303161,Grade 7,613,613,0,FALSE,FALSE
BoSY,303161,Grade 8,949,949,0,FALSE,FALSE
BoSY,303161,Grade 9,564,564,0,FALSE,FALSE
BoSY,303162,Grade 10,239,239,0,FALSE,FALSE
BoSY,303162,Grade 7,302,302,0,FALSE,FALSE
BoSY,303162,Grade 8,307,307,0,FALSE,FALSE
BoSY,303162,Grade 9,249,249,0,FALSE,FALSE
BoSY,303163,Grade 10,48,48,0,FALSE,FALSE
BoSY,303163,Grade 7,57,57,0,FALSE,FALSE
BoSY,303163,Grade 8,58,58,0,FALSE,FALSE
BoSY,303163,Grade 9,35,35,0,FALSE,FALSE
BoSY,303164,Grade 10,35,35,0,FALSE,TRUE
BoSY,303164,Grade 7,39,39,0,FALSE,TRUE
BoSY,303164,Grade 8,57,57,0,FALSE,TRUE
BoSY,303164,Grade 9,40,40,0,FALSE,TRUE
BoSY,303165,Grade 10,81,81,0,FALSE,FALSE
BoSY,303165,Grade 7,99,99,0,FALSE,FALSE
BoSY,303165,Grade 8,89,89,0,FALSE,FALSE
BoSY,303165,Grade 9,68,68,0,FALSE,FALSE
BoSY,303166,Grade 10,181,181,0,FALSE,TRUE
BoSY,303166,Grade 7,208,208,0,FALSE,TRUE
BoSY,303166,Grade 8,190,190,0,FALSE,TRUE
BoSY,303166,Grade 9,175,175,0,FALSE,TRUE
BoSY,303167,Grade 10,395,395,0,FALSE,TRUE
BoSY,303167,Grade 7,415,415,0,FALSE,TRUE
BoSY,303167,Grade 8,412,412,0,FALSE,TRUE
BoSY,303167,Grade 9,377,377,0,FALSE,TRUE
BoSY,303168,Grade 10,527,527,0,FALSE,FALSE
BoSY,303168,Grade 7,512,512,0,FALSE,FALSE
BoSY,303168,Grade 8,606,606,0,FALSE,FALSE
BoSY,303168,Grade 9,416,416,0,FALSE,FALSE
BoSY,303169,Grade 10,93,93,0,FALSE,FALSE
BoSY,303169,Grade 7,156,156,0,FALSE,FALSE
BoSY,303169,Grade 8,128,128,0,FALSE,FALSE
BoSY,303169,Grade 9,82,82,0,FALSE,FALSE
BoSY,303170,Grade 10,51,51,0,FALSE,TRUE
BoSY,303170,Grade 7,52,52,0,FALSE,TRUE
BoSY,303170,Grade 8,65,65,0,FALSE,TRUE
BoSY,303170,Grade 9,33,33,0,FALSE,TRUE
BoSY,303171,Grade 10,277,277,0,FALSE,FALSE
BoSY,303171,Grade 7,240,240,0,FALSE,FALSE
