school_id,time_point,grade,assessed_count,summed_proficiency_count,discrepancy_count,has_discrepancy
302161,BoSY,Grade 7,99,99,0,FALSE
302161,BoSY,Grade 8,74,74,0,FALSE
302161,BoSY,Grade 9,73,73,0,FALSE
302161,EoSY,Grade 10,80,80,0,FALSE
302161,EoSY,Grade 7,98,98,0,FALSE
302161,EoSY,Grade 8,74,74,0,FALSE
302161,EoSY,Grade 9,73,73,0,FALSE
302165,BoSY,Grade 10,52,52,0,FALSE
302165,BoSY,Grade 7,92,92,0,FALSE
302165,BoSY,Grade 8,70,70,0,FALSE
302165,BoSY,Grade 9,59,59,0,FALSE
302165,EoSY,Grade 10,52,52,0,FALSE
302165,EoSY,Grade 7,85,85,0,FALSE
302165,EoSY,Grade 8,68,68,0,FALSE
302165,EoSY,Grade 9,58,58,0,FALSE
302175,BoSY,Grade 10,94,94,0,FALSE
302175,BoSY,Grade 7,132,132,0,FALSE
302175,BoSY,Grade 8,101,101,0,FALSE
302175,BoSY,Grade 9,125,125,0,FALSE
302175,EoSY,Grade 10,91,91,0,FALSE
302175,EoSY,Grade 7,133,133,0,FALSE
302175,EoSY,Grade 8,97,97,0,FALSE
302175,EoSY,Grade 9,115,115,0,FALSE
302177,BoSY,Grade 10,85,85,0,FALSE
302177,BoSY,Grade 7,115,115,0,FALSE
302177,BoSY,Grade 8,99,99,0,FALSE
302177,BoSY,Grade 9,81,81,0,FALSE
302177,EoSY,Grade 10,74,74,0,FALSE
302177,EoSY,Grade 7,109,109,0,FALSE
302177,EoSY,Grade 8,65,65,0,FALSE
302177,EoSY,Grade 9,74,74,0,FALSE
302182,BoSY,Grade 10,99,99,0,FALSE
302182,BoSY,Grade 7,88,88,0,FALSE
302182,BoSY,Grade 8,94,94,0,FALSE
302182,BoSY,Grade 9,87,87,0,FALSE
302182,EoSY,Grade 10,90,90,0,FALSE
302182,EoSY,Grade 7,86,86,0,FALSE
302182,EoSY,Grade 8,78,78,0,FALSE
302182,EoSY,Grade 9,83,83,0,FALSE
302192,BoSY,Grade 10,265,265,0,FALSE
302192,BoSY,Grade 7,287,287,0,FALSE
302192,BoSY,Grade 8,287,287,0,FALSE
302192,BoSY,Grade 9,186,186,0,FALSE
302192,EoSY,Grade 10,162,162,0,FALSE
302192,EoSY,Grade 7,283,283,0,FALSE
302192,EoSY,Grade 8,289,289,0,FALSE
302192,EoSY,Grade 9,208,208,0,FALSE
302203,BoSY,Grade 10,38,38,0,FALSE
302203,BoSY,Grade 7,80,80,0,FALSE
302203,BoSY,Grade 8,39,39,0,FALSE
302203,BoSY,Grade 9,34,34,0,FALSE
302203,EoSY,Grade 10,38,38,0,FALSE
302203,EoSY,Grade 7,80,80,0,FALSE
302203,EoSY,Grade 8,40,40,0,FALSE
302203,EoSY,Grade 9,36,36,0,FALSE
302205,BoSY,Grade 10,87,87,0,FALSE
302205,BoSY,Grade 7,136,136,0,FALSE
302205,BoSY,Grade 8,102,102,0,FALSE
302205,BoSY,Grade 9,101,101,0,FALSE
302205,EoSY,Grade 10,87,87,0,FALSE
302205,EoSY,Grade 7,136,136,0,FALSE
302205,EoSY,Grade 8,102,102,0,FALSE
302205,EoSY,Grade 9,101,101,0,FALSE
302227,BoSY,Grade 10,53,53,0,FALSE
302227,BoSY,Grade 7,98,98,0,FALSE
302227,BoSY,Grade 8,75,75,0,FALSE
302227,BoSY,Grade 9,53,53,0,FALSE
302227,EoSY,Grade 10,57,57,0,FALSE
302227,EoSY,Grade 7,75,75,0,FALSE
302227,EoSY,Grade 8,75,75,0,FALSE
302227,EoSY,Grade 9,46,46,0,FALSE
302241,BoSY,Grade 10,112,112,0,FALSE
302241,BoSY,Grade 7,169,169,0,FALSE
302241,BoSY,Grade 8,121,121,0,FALSE
302241,BoSY,Grade 9,99,99,0,FALSE
302241,EoSY,Grade 10,82,82,0,FALSE
302241,EoSY,Grade 7,152,152,0,FALSE
302241,EoSY,Grade 8,113,113,0,FALSE
302241,EoSY,Grade 9,85,85,0,FALSE
302252,BoSY,Grade 10,70,70,0,FALSE
302252,BoSY,Grade 7,99,99,0,FALSE
302252,BoSY,Grade 8,90,90,0,FALSE
302252,BoSY,Grade 9,57,57,0,FALSE
302252,EoSY,Grade 10,70,70,0,FALSE
302252,EoSY,Grade 7,99,99,0,FALSE
302252,EoSY,Grade 8,87,87,0,FALSE
302252,EoSY,Grade 9,57,57,0,FALSE
302254,BoSY,Grade 10,98,98,0,FALSE
302254,BoSY,Grade 7,93,93,0,FALSE
302254,BoSY,Grade 8,94,94,0,FALSE
302254,BoSY,Grade 9,87,87,0,FALSE
302254,EoSY,Grade 10,98,98,0,FALSE
302254,EoSY,Grade 7,90,90,0,FALSE
302254,EoSY,Grade 8,94,94,0,FALSE
302254,EoSY,Grade 9,89,89,0,FALSE
302256,BoSY,Grade 10,116,116,0,FALSE
302256,BoSY,Grade 7,114,114,0,FALSE
302256,BoSY,Grade 8,110,110,0,FALSE
302256,BoSY,Grade 9,92,92,0,FALSE
302256,EoSY,Grade 10,116,116,0,FALSE
302256,EoSY,Grade 7,114,114,0,FALSE
302256,EoSY,Grade 8,109,109,0,FALSE
302256,EoSY,Grade 9,91,91,0,FALSE
302263,BoSY,Grade 10,89,89,0,FALSE
302263,BoSY,Grade 7,66,66,0,FALSE
302263,BoSY,Grade 8,90,90,0,FALSE
302263,BoSY,Grade 9,62,62,0,FALSE
302263,EoSY,Grade 10,87,87,0,FALSE
302263,EoSY,Grade 7,61,61,0,FALSE
302263,EoSY,Grade 8,85,85,0,FALSE
302263,EoSY,Grade 9,62,62,0,FALSE
302282,BoSY,Grade 10,171,171,0,FALSE
302282,BoSY,Grade 7,0,0,0,FALSE
302282,BoSY,Grade 8,150,150,0,FALSE
302282,BoSY,Grade 9,0,0,0,FALSE
302282,EoSY,Grade 10,282,282,0,FALSE
302282,EoSY,Grade 7,287,287,0,FALSE
302282,EoSY,Grade 8,268,268,0,FALSE
302282,EoSY,Grade 9,277,277,0,FALSE
302283,BoSY,Grade 10,298,298,0,FALSE
302283,BoSY,Grade 7,332,332,0,FALSE
302283,BoSY,Grade 8,344,344,0,FALSE
302283,BoSY,Grade 9,244,244,0,FALSE
302283,EoSY,Grade 10,288,288,0,FALSE
302283,EoSY,Grade 7,329,329,0,FALSE
302283,EoSY,Grade 8,327,327,0,FALSE
302283,EoSY,Grade 9,238,238,0,FALSE
302284,BoSY,Grade 10,175,175,0,FALSE
302284,BoSY,Grade 7,180,180,0,FALSE
302284,BoSY,Grade 8,178,178,0,FALSE
302284,BoSY,Grade 9,151,151,0,FALSE
302284,EoSY,Grade 10,170,170,0,FALSE
302284,EoSY,Grade 7,183,183,0,FALSE
302284,EoSY,Grade 8,177,177,0,FALSE
302284,EoSY,Grade 9,145,145,0,FALSE
303011,BoSY,Grade 10,36,36,0,FALSE
303011,BoSY,Grade 7,59,59,0,FALSE
303011,BoSY,Grade 8,45,45,0,FALSE
303011,BoSY,Grade 9,32,32,0,FALSE
303011,EoSY,Grade 10,36,36,0,FALSE
303011,EoSY,Grade 7,60,60,0,FALSE
303011,EoSY,Grade 8,44,44,0,FALSE
303011,EoSY,Grade 9,30,30,0,FALSE
303046,BoSY,Grade 10,94,94,0,FALSE
303046,BoSY,Grade 7,81,81,0,FALSE
303046,BoSY,Grade 8,109,109,0,FALSE
303046,BoSY,Grade 9,79,79,0,FALSE
303046,EoSY,Grade 10,94,94,0,FALSE
303046,EoSY,Grade 7,86,86,0,FALSE
303046,EoSY,Grade 8,112,112,0,FALSE
303046,EoSY,Grade 9,75,75,0,FALSE
303130,BoSY,Grade 10,208,208,0,FALSE
303130,BoSY,Grade 7,193,193,0,FALSE
303130,BoSY,Grade 8,190,190,0,FALSE
303130,BoSY,Grade 9,139,139,0,FALSE
303130,EoSY,Grade 10,195,195,0,FALSE
303130,EoSY,Grade 7,182,182,0,FALSE
303130,EoSY,Grade 8,177,177,0,FALSE
303130,EoSY,Grade 9,133,133,0,FALSE
303136,BoSY,Grade 10,66,66,0,FALSE
303136,BoSY,Grade 7,109,109,0,FALSE
303136,BoSY,Grade 8,79,79,0,FALSE
303136,BoSY,Grade 9,54,54,0,FALSE
303136,EoSY,Grade 10,65,65,0,FALSE
303136,EoSY,Grade 7,109,109,0,FALSE
303136,EoSY,Grade 8,76,76,0,FALSE
303136,EoSY,Grade 9,48,48,0,FALSE
303170,BoSY,Grade 10,51,51,0,FALSE
303170,BoSY,Grade 7,52,52,0,FALSE
303170,BoSY,Grade 8,65,65,0,FALSE
303170,BoSY,Grade 9,33,33,0,FALSE
303170,EoSY,Grade 10,49,49,0,FALSE
303170,EoSY,Grade 7,45,45,0,FALSE
303170,EoSY,Grade 8,60,60,0,FALSE
303170,EoSY,Grade 9,33,33,0,FALSE
303186,BoSY,Grade 10,89,89,0,FALSE
303186,BoSY,Grade 7,145,145,0,FALSE
303186,BoSY,Grade 8,141,141,0,FALSE
303186,BoSY,Grade 9,110,110,0,FALSE
303186,EoSY,Grade 10,NA,0,NA,TRUE
303186,EoSY,Grade 7,NA,0,NA,TRUE
303186,EoSY,Grade 8,NA,0,NA,TRUE
303186,EoSY,Grade 9,NA,0,NA,TRUE
303219,BoSY,Grade 10,113,113,0,FALSE
303219,BoSY,Grade 7,140,140,0,FALSE
303219,BoSY,Grade 8,106,106,0,FALSE
303219,BoSY,Grade 9,105,105,0,FALSE
303219,EoSY,Grade 10,97,97,0,FALSE
303219,EoSY,Grade 7,118,118,0,FALSE
303219,EoSY,Grade 8,94,94,0,FALSE
303219,EoSY,Grade 9,105,105,0,FALSE
303246,BoSY,Grade 10,86,86,0,FALSE
303246,BoSY,Grade 7,192,192,0,FALSE
303246,BoSY,Grade 8,136,136,0,FALSE
303246,BoSY,Grade 9,95,95,0,FALSE
303246,EoSY,Grade 10,77,77,0,FALSE
303246,EoSY,Grade 7,181,181,0,FALSE
303246,EoSY,Grade 8,129,129,0,FALSE
303246,EoSY,Grade 9,102,102,0,FALSE
304409,BoSY,Grade 10,88,88,0,FALSE
304409,BoSY,Grade 7,121,121,0,FALSE
304409,BoSY,Grade 8,130,130,0,FALSE
304409,BoSY,Grade 9,102,102,0,FALSE
304409,EoSY,Grade 10,88,88,0,FALSE
304409,EoSY,Grade 7,121,121,0,FALSE
304409,EoSY,Grade 8,130,130,0,FALSE
304409,EoSY,Grade 9,99,99,0,FALSE
305288,BoSY,Grade 10,616,616,0,FALSE
305288,BoSY,Grade 7,648,648,0,FALSE
305288,BoSY,Grade 8,711,711,0,FALSE
305288,BoSY,Grade 9,666,666,0,FALSE
305288,EoSY,Grade 10,721,721,0,FALSE
305288,EoSY,Grade 7,645,645,0,FALSE
305288,EoSY,Grade 8,661,661,0,FALSE
305288,EoSY,Grade 9,671,671,0,FALSE
305295,BoSY,Grade 10,1267,1267,0,FALSE
305295,BoSY,Grade 7,1342,1342,0,FALSE
305295,BoSY,Grade 8,1182,1182,0,FALSE
305295,BoSY,Grade 9,1230,1230,0,FALSE
305295,EoSY,Grade 10,1212,1212,0,FALSE
305295,EoSY,Grade 7,1295,1295,0,FALSE
305295,EoSY,Grade 8,1109,1109,0,FALSE
305295,EoSY,Grade 9,1178,1178,0,FALSE
305302,BoSY,Grade 10,1088,1088,0,FALSE
305302,BoSY,Grade 7,1192,1192,0,FALSE
305302,BoSY,Grade 8,1186,1186,0,FALSE
305302,BoSY,Grade 9,1155,1155,0,FALSE
305302,EoSY,Grade 10,1068,1068,0,FALSE
305302,EoSY,Grade 7,1186,1186,0,FALSE
305302,EoSY,Grade 8,1021,1021,0,FALSE
305302,EoSY,Grade 9,1108,1108,0,FALSE
305310,BoSY,Grade 10,257,257,0,FALSE
305310,BoSY,Grade 7,312,312,0,FALSE
305310,BoSY,Grade 8,286,286,0,FALSE
305310,BoSY,Grade 9,300,300,0,FALSE
305310,EoSY,Grade 10,310,310,0,FALSE
305310,EoSY,Grade 7,301,301,0,FALSE
305310,EoSY,Grade 8,373,373,0,FALSE
305310,EoSY,Grade 9,284,284,0,FALSE
305311,BoSY,Grade 10,303,303,0,FALSE
305311,BoSY,Grade 7,289,289,0,FALSE
305311,BoSY,Grade 8,285,285,0,FALSE
305311,BoSY,Grade 9,277,277,0,FALSE
305311,EoSY,Grade 10,303,303,0,FALSE
305311,EoSY,Grade 7,289,289,0,FALSE
305311,EoSY,Grade 8,285,285,0,FALSE
305311,EoSY,Grade 9,277,277,0,FALSE
305313,BoSY,Grade 10,562,562,0,FALSE
305313,BoSY,Grade 7,591,591,0,FALSE
305313,BoSY,Grade 8,646,646,0,FALSE
305313,BoSY,Grade 9,508,508,0,FALSE
305313,EoSY,Grade 10,563,563,0,FALSE
305313,EoSY,Grade 7,679,679,0,FALSE
305313,EoSY,Grade 8,646,646,0,FALSE
305313,EoSY,Grade 9,508,508,0,FALSE
305324,BoSY,Grade 10,294,294,0,FALSE
305324,BoSY,Grade 7,275,275,0,FALSE
305324,BoSY,Grade 8,305,305,0,FALSE
305324,BoSY,Grade 9,294,294,0,FALSE
305324,EoSY,Grade 10,293,293,0,FALSE
305324,EoSY,Grade 7,262,262,0,FALSE
305324,EoSY,Grade 8,305,305,0,FALSE
305324,EoSY,Grade 9,291,291,0,FALSE
305334,BoSY,Grade 10,649,649,0,FALSE
305334,BoSY,Grade 7,603,603,0,FALSE
305334,BoSY,Grade 8,661,661,0,FALSE
305334,BoSY,Grade 9,567,567,0,FALSE
305334,EoSY,Grade 10,632,632,0,FALSE
305334,EoSY,Grade 7,599,599,0,FALSE
305334,EoSY,Grade 8,650,650,0,FALSE
305334,EoSY,Grade 9,539,539,0,FALSE
305337,BoSY,Grade 10,1806,1806,0,FALSE
305337,BoSY,Grade 7,2308,2308,0,FALSE
305337,BoSY,Grade 8,2054,2054,0,FALSE
305337,BoSY,Grade 9,1676,1676,0,FALSE
305337,EoSY,Grade 10,1906,1906,0,FALSE
305337,EoSY,Grade 7,2328,2328,0,FALSE
305337,EoSY,Grade 8,2053,2053,0,FALSE
305337,EoSY,Grade 9,1903,1903,0,FALSE
305338,BoSY,Grade 10,757,757,0,FALSE
305338,BoSY,Grade 7,843,843,0,FALSE
305338,BoSY,Grade 8,770,770,0,FALSE
305338,BoSY,Grade 9,636,636,0,FALSE
305338,EoSY,Grade 10,739,739,0,FALSE
305338,EoSY,Grade 7,851,851,0,FALSE
305338,EoSY,Grade 8,784,784,0,FALSE
305338,EoSY,Grade 9,633,633,0,FALSE
305340,BoSY,Grade 10,919,919,0,FALSE
305340,BoSY,Grade 7,1160,1160,0,FALSE
305340,BoSY,Grade 8,1112,1112,0,FALSE
305340,BoSY,Grade 9,1089,1089,0,FALSE
305340,EoSY,Grade 10,1297,1297,0,FALSE
305340,EoSY,Grade 7,1218,1218,0,FALSE
305340,EoSY,Grade 8,1121,1121,0,FALSE
305340,EoSY,Grade 9,1021,1021,0,FALSE
305341,BoSY,Grade 10,1610,1610,0,FALSE
305341,BoSY,Grade 7,1496,1496,0,FALSE
305341,BoSY,Grade 8,1496,1496,0,FALSE
305341,BoSY,Grade 9,1325,1325,0,FALSE
305341,EoSY,Grade 10,1624,1624,0,FALSE
305341,EoSY,Grade 7,1499,1499,0,FALSE
305341,EoSY,Grade 8,1454,1454,0,FALSE
305341,EoSY,Grade 9,1278,1278,0,FALSE
305353,BoSY,Grade 10,419,419,0,FALSE
305353,BoSY,Grade 7,404,404,0,FALSE
305353,BoSY,Grade 8,446,446,0,FALSE
305353,BoSY,Grade 9,394,394,0,FALSE
305353,EoSY,Grade 10,490,490,0,FALSE
305353,EoSY,Grade 7,365,365,0,FALSE
305353,EoSY,Grade 8,442,442,0,FALSE
305353,EoSY,Grade 9,377,377,0,FALSE
305367,BoSY,Grade 10,964,964,0,FALSE
305367,BoSY,Grade 7,1188,1188,0,FALSE
305367,BoSY,Grade 8,1125,1125,0,FALSE
305367,BoSY,Grade 9,927,927,0,FALSE
305367,EoSY,Grade 10,876,876,0,FALSE
305367,EoSY,Grade 7,1098,1098,0,FALSE
305367,EoSY,Grade 8,1020,1020,0,FALSE
305367,EoSY,Grade 9,811,811,0,FALSE
305376,BoSY,Grade 10,791,791,0,FALSE
305376,BoSY,Grade 7,848,848,0,FALSE
305376,BoSY,Grade 8,799,799,0,FALSE
305376,BoSY,Grade 9,797,797,0,FALSE
305376,EoSY,Grade 10,824,824,0,FALSE
305376,EoSY,Grade 7,887,887,0,FALSE
305376,EoSY,Grade 8,790,790,0,FALSE
305376,EoSY,Grade 9,795,795,0,FALSE
305384,BoSY,Grade 10,459,459,0,FALSE
305384,BoSY,Grade 7,526,526,0,FALSE
305384,BoSY,Grade 8,575,575,0,FALSE
305384,BoSY,Grade 9,446,446,0,FALSE
305384,EoSY,Grade 10,401,401,0,FALSE
305384,EoSY,Grade 7,472,472,0,FALSE
305384,EoSY,Grade 8,516,516,0,FALSE
305384,EoSY,Grade 9,373,373,0,FALSE
305411,BoSY,Grade 10,984,984,0,FALSE
305411,BoSY,Grade 7,656,656,0,FALSE
305411,BoSY,Grade 8,777,777,0,FALSE
305411,BoSY,Grade 9,840,840,0,FALSE
305411,EoSY,Grade 10,979,979,0,FALSE
305411,EoSY,Grade 7,595,595,0,FALSE
305411,EoSY,Grade 8,666,666,0,FALSE
305411,EoSY,Grade 9,755,755,0,FALSE
305412,BoSY,Grade 10,933,933,0,FALSE
305412,BoSY,Grade 7,1138,1138,0,FALSE
305412,BoSY,Grade 8,1047,1047,0,FALSE
305412,BoSY,Grade 9,1016,1016,0,FALSE
305412,EoSY,Grade 10,931,931,0,FALSE
305412,EoSY,Grade 7,1094,1094,0,FALSE
305412,EoSY,Grade 8,1081,1081,0,FALSE
305412,EoSY,Grade 9,908,908,0,FALSE
305416,BoSY,Grade 10,903,903,0,FALSE
305416,BoSY,Grade 7,1063,1063,0,FALSE
305416,BoSY,Grade 8,1002,1002,0,FALSE
305416,BoSY,Grade 9,846,846,0,FALSE
305416,EoSY,Grade 10,898,898,0,FALSE
305416,EoSY,Grade 7,1054,1054,0,FALSE
305416,EoSY,Grade 8,996,996,0,FALSE
305416,EoSY,Grade 9,859,859,0,FALSE
305418,BoSY,Grade 10,1101,1101,0,FALSE
305418,BoSY,Grade 7,1281,1281,0,FALSE
305418,BoSY,Grade 8,1215,1215,0,FALSE
305418,BoSY,Grade 9,972,972,0,FALSE
305418,EoSY,Grade 10,1108,1108,0,FALSE
305418,EoSY,Grade 7,1237,1237,0,FALSE
305418,EoSY,Grade 8,1101,1101,0,FALSE
305418,EoSY,Grade 9,960,960,0,FALSE
305420,BoSY,Grade 10,1260,1260,0,FALSE
305420,BoSY,Grade 7,1406,1406,0,FALSE
305420,BoSY,Grade 8,1398,1398,0,FALSE
305420,BoSY,Grade 9,1131,1131,0,FALSE
305420,EoSY,Grade 10,1200,1200,0,FALSE
305420,EoSY,Grade 7,1351,1351,0,FALSE
305420,EoSY,Grade 8,1385,1385,0,FALSE
305420,EoSY,Grade 9,1092,1092,0,FALSE
305428,BoSY,Grade 10,378,378,0,FALSE
305428,BoSY,Grade 7,371,371,0,FALSE
305428,BoSY,Grade 8,429,429,0,FALSE
305428,BoSY,Grade 9,357,357,0,FALSE
305428,EoSY,Grade 10,386,386,0,FALSE
305428,EoSY,Grade 7,408,408,0,FALSE
305428,EoSY,Grade 8,425,425,0,FALSE
305428,EoSY,Grade 9,345,345,0,FALSE
305434,BoSY,Grade 10,771,771,0,FALSE
305434,BoSY,Grade 7,960,960,0,FALSE
305434,BoSY,Grade 8,802,802,0,FALSE
305434,BoSY,Grade 9,672,672,0,FALSE
305434,EoSY,Grade 10,698,698,0,FALSE
305434,EoSY,Grade 7,815,815,0,FALSE
305434,EoSY,Grade 8,703,703,0,FALSE
305434,EoSY,Grade 9,606,606,0,FALSE
305435,BoSY,Grade 10,427,427,0,FALSE
305435,BoSY,Grade 7,473,473,0,FALSE
305435,BoSY,Grade 8,447,447,0,FALSE
305435,BoSY,Grade 9,337,337,0,FALSE
305435,EoSY,Grade 10,424,424,0,FALSE
305435,EoSY,Grade 7,467,467,0,FALSE
305435,EoSY,Grade 8,445,445,0,FALSE
305435,EoSY,Grade 9,348,348,0,FALSE
305438,BoSY,Grade 10,891,891,0,FALSE
305438,BoSY,Grade 7,939,939,0,FALSE
305438,BoSY,Grade 8,881,881,0,FALSE
305438,BoSY,Grade 9,891,891,0,FALSE
305438,EoSY,Grade 10,878,878,0,FALSE
305438,EoSY,Grade 7,916,916,0,FALSE
305438,EoSY,Grade 8,851,851,0,FALSE
305438,EoSY,Grade 9,882,882,0,FALSE
305442,BoSY,Grade 10,270,270,0,FALSE
305442,BoSY,Grade 7,272,272,0,FALSE
305442,BoSY,Grade 8,276,276,0,FALSE
305442,BoSY,Grade 9,274,274,0,FALSE
305442,EoSY,Grade 10,248,248,0,FALSE
305442,EoSY,Grade 7,267,267,0,FALSE
305442,EoSY,Grade 8,253,253,0,FALSE
305442,EoSY,Grade 9,260,260,0,FALSE
305444,BoSY,Grade 10,365,365,0,FALSE
305444,BoSY,Grade 7,467,467,0,FALSE
305444,BoSY,Grade 8,365,365,0,FALSE
305444,BoSY,Grade 9,302,302,0,FALSE
305444,EoSY,Grade 10,355,355,0,FALSE
305444,EoSY,Grade 7,444,444,0,FALSE
305444,EoSY,Grade 8,372,372,0,FALSE
305444,EoSY,Grade 9,291,291,0,FALSE
305447,BoSY,Grade 10,578,578,0,FALSE
305447,BoSY,Grade 7,861,861,0,FALSE
305447,BoSY,Grade 8,759,759,0,FALSE
305447,BoSY,Grade 9,658,658,0,FALSE
305447,EoSY,Grade 10,601,601,0,FALSE
305447,EoSY,Grade 7,822,822,0,FALSE
305447,EoSY,Grade 8,741,741,0,FALSE
305447,EoSY,Grade 9,631,631,0,FALSE
305450,BoSY,Grade 10,370,370,0,FALSE
305450,BoSY,Grade 7,523,523,0,FALSE
305450,BoSY,Grade 8,459,459,0,FALSE
305450,BoSY,Grade 9,364,364,0,FALSE
305450,EoSY,Grade 10,333,333,0,FALSE
305450,EoSY,Grade 7,486,486,0,FALSE
305450,EoSY,Grade 8,418,418,0,FALSE
305450,EoSY,Grade 9,347,347,0,FALSE
305452,BoSY,Grade 10,635,635,0,FALSE
305452,BoSY,Grade 7,736,736,0,FALSE
305452,BoSY,Grade 8,678,678,0,FALSE
305452,BoSY,Grade 9,604,604,0,FALSE
305452,EoSY,Grade 10,612,612,0,FALSE
305452,EoSY,Grade 7,755,755,0,FALSE
305452,EoSY,Grade 8,648,648,0,FALSE
305452,EoSY,Grade 9,593,593,0,FALSE
305453,BoSY,Grade 10,632,632,0,FALSE
305453,BoSY,Grade 7,833,833,0,FALSE
305453,BoSY,Grade 8,1039,1039,0,FALSE
305453,BoSY,Grade 9,769,769,0,FALSE
305453,EoSY,Grade 10,637,637,0,FALSE
305453,EoSY,Grade 7,892,892,0,FALSE
305453,EoSY,Grade 8,1025,1025,0,FALSE
305453,EoSY,Grade 9,803,803,0,FALSE
305454,BoSY,Grade 10,128,128,0,FALSE
305454,BoSY,Grade 7,139,139,0,FALSE
305454,BoSY,Grade 8,181,181,0,FALSE
305454,BoSY,Grade 9,119,119,0,FALSE
305454,EoSY,Grade 10,117,117,0,FALSE
305454,EoSY,Grade 7,136,136,0,FALSE
305454,EoSY,Grade 8,134,134,0,FALSE
305454,EoSY,Grade 9,119,119,0,FALSE
305459,BoSY,Grade 10,995,995,0,FALSE
305459,BoSY,Grade 7,957,957,0,FALSE
305459,BoSY,Grade 8,924,924,0,FALSE
305459,BoSY,Grade 9,786,786,0,FALSE
305459,EoSY,Grade 10,967,967,0,FALSE
305459,EoSY,Grade 7,865,865,0,FALSE
305459,EoSY,Grade 8,824,824,0,FALSE
305459,EoSY,Grade 9,677,677,0,FALSE
305461,BoSY,Grade 10,285,285,0,FALSE
305461,BoSY,Grade 7,373,373,0,FALSE
305461,BoSY,Grade 8,437,437,0,FALSE
305461,BoSY,Grade 9,266,266,0,FALSE
305461,EoSY,Grade 10,273,273,0,FALSE
305461,EoSY,Grade 7,342,342,0,FALSE
305461,EoSY,Grade 8,416,416,0,FALSE
305461,EoSY,Grade 9,265,265,0,FALSE
305465,BoSY,Grade 10,846,846,0,FALSE
305465,BoSY,Grade 7,815,815,0,FALSE
305465,BoSY,Grade 8,968,968,0,FALSE
305465,BoSY,Grade 9,768,768,0,FALSE
305465,EoSY,Grade 10,800,800,0,FALSE
305465,EoSY,Grade 7,747,747,0,FALSE
305465,EoSY,Grade 8,929,929,0,FALSE
305465,EoSY,Grade 9,743,743,0,FALSE
305471,BoSY,Grade 10,544,544,0,FALSE
305471,BoSY,Grade 7,1015,1015,0,FALSE
305471,BoSY,Grade 8,858,858,0,FALSE
305471,BoSY,Grade 9,674,674,0,FALSE
305471,EoSY,Grade 10,534,534,0,FALSE
305471,EoSY,Grade 7,1006,1006,0,FALSE
305471,EoSY,Grade 8,793,793,0,FALSE
305471,EoSY,Grade 9,640,640,0,FALSE
305498,BoSY,Grade 10,50,50,0,FALSE
305498,BoSY,Grade 7,78,78,0,FALSE
305498,BoSY,Grade 8,80,80,0,FALSE
305498,BoSY,Grade 9,48,48,0,FALSE
305498,EoSY,Grade 10,53,53,0,FALSE
305498,EoSY,Grade 7,77,77,0,FALSE
305498,EoSY,Grade 8,83,83,0,FALSE
305498,EoSY,Grade 9,47,47,0,FALSE
305500,BoSY,Grade 10,29,29,0,FALSE
305500,BoSY,Grade 7,36,36,0,FALSE
305500,BoSY,Grade 8,32,32,0,FALSE
305500,BoSY,Grade 9,20,20,0,FALSE
305500,EoSY,Grade 10,29,29,0,FALSE
305500,EoSY,Grade 7,36,36,0,FALSE
305500,EoSY,Grade 8,35,35,0,FALSE
305500,EoSY,Grade 9,23,23,0,FALSE
305506,BoSY,Grade 10,11,11,0,FALSE
305506,BoSY,Grade 7,25,25,0,FALSE
305506,BoSY,Grade 8,26,26,0,FALSE
305506,BoSY,Grade 9,17,17,0,FALSE
305506,EoSY,Grade 10,11,11,0,FALSE
305506,EoSY,Grade 7,25,25,0,FALSE
305506,EoSY,Grade 8,26,26,0,FALSE
305506,EoSY,Grade 9,17,17,0,FALSE
305517,BoSY,Grade 10,35,35,0,FALSE
305517,BoSY,Grade 7,53,53,0,FALSE
305517,BoSY,Grade 8,51,51,0,FALSE
305517,BoSY,Grade 9,41,41,0,FALSE
305517,EoSY,Grade 10,33,33,0,FALSE
305517,EoSY,Grade 7,45,45,0,FALSE
305517,EoSY,Grade 8,45,45,0,FALSE
305517,EoSY,Grade 9,41,41,0,FALSE
305568,BoSY,Grade 10,406,406,0,FALSE
305568,BoSY,Grade 7,478,478,0,FALSE
305568,BoSY,Grade 8,410,410,0,FALSE
305568,BoSY,Grade 9,328,328,0,FALSE
305568,EoSY,Grade 10,400,400,0,FALSE
305568,EoSY,Grade 7,470,470,0,FALSE
305568,EoSY,Grade 8,405,405,0,FALSE
305568,EoSY,Grade 9,317,317,0,FALSE
305581,BoSY,Grade 10,40,40,0,FALSE
305581,BoSY,Grade 7,46,46,0,FALSE
305581,BoSY,Grade 8,46,46,0,FALSE
305581,BoSY,Grade 9,31,31,0,FALSE
305581,EoSY,Grade 10,40,40,0,FALSE
305581,EoSY,Grade 7,49,49,0,FALSE
305581,EoSY,Grade 8,45,45,0,FALSE
305581,EoSY,Grade 9,29,29,0,FALSE
305635,BoSY,Grade 10,419,419,0,FALSE
305635,BoSY,Grade 7,554,554,0,FALSE
305635,BoSY,Grade 8,436,436,0,FALSE
305635,BoSY,Grade 9,401,401,0,FALSE
305635,EoSY,Grade 10,399,399,0,FALSE
305635,EoSY,Grade 7,493,493,0,FALSE
305635,EoSY,Grade 8,451,451,0,FALSE
305635,EoSY,Grade 9,384,384,0,FALSE
305651,BoSY,Grade 10,28,28,0,FALSE
